metric,value,total_timesteps,episode,wall_time
G_Loss_critic_1,0.03372156620025635,4501,160,1782478116.9724605
G_Loss_critic_2,0.032718367874622345,4501,160,1782478116.9744844
G_q_targ,-0.9434274435043335,4501,160,1782478116.9764075
Loss_actor,1.4187694787979126,4501,160,1782478116.9812336
Loss_action_l2,0.8879737854003906,4501,160,1782478116.9831247
Loss_bc,1088.58349609375,4501,160,1782478116.9845424
q_pi,-1.4098896980285645,4501,160,1782478116.9862435
TimePerSeqRollout,15.688028335571289,5000,160,1782478132.6263578
Loss_critic_1,0.035612642765045166,5001,161,1782478132.6451612
Loss_critic_2,0.03155188262462616,5001,161,1782478132.647522
q_targ,-1.5695713758468628,5001,161,1782478132.650098
G_Loss_critic_1,0.042591553181409836,5001,161,1782478132.6636395
G_Loss_critic_2,0.0484200045466423,5001,161,1782478132.6658823
G_q_targ,-0.9649449586868286,5001,161,1782478132.6675348
Loss_actor,1.5127071142196655,5001,161,1782478132.6722016
Loss_action_l2,0.8892547488212585,5001,161,1782478132.6750388
Loss_bc,1087.064697265625,5001,161,1782478132.6771896
q_pi,-1.503814697265625,5001,161,1782478132.6783452
TimePerSeqRollout,15.754784107208252,5500,161,1782478148.3840969
Loss_critic_1,0.0352342315018177,5501,162,1782478149.2506316
Loss_critic_2,0.03741221874952316,5501,162,1782478149.2531822
q_targ,-1.5583115816116333,5501,162,1782478149.255606
G_Loss_critic_1,0.03581425920128822,5501,162,1782478149.273738
G_Loss_critic_2,0.03694559633731842,5501,162,1782478149.2764385
G_q_targ,-1.0028021335601807,5501,162,1782478149.2784643
Loss_actor,1.504612922668457,5501,162,1782478149.2841792
Loss_action_l2,0.8869987726211548,5501,162,1782478149.2865198
Loss_bc,1085.763671875,5501,162,1782478149.288507
q_pi,-1.495742917060852,5501,162,1782478149.2901206
TimePerSeqRollout,17.82152032852173,6000,162,1782478167.0498574
Loss_critic_1,0.03476376831531525,6001,163,1782478167.072149
Loss_critic_2,0.03594304621219635,6001,163,1782478167.0744047
q_targ,-1.6651053428649902,6001,163,1782478167.0760863
G_Loss_critic_1,0.0460643507540226,6001,163,1782478167.090637
G_Loss_critic_2,0.04251860827207565,6001,163,1782478167.0934837
G_q_targ,-1.1012340784072876,6001,163,1782478167.095135
Loss_actor,1.6203283071517944,6001,163,1782478167.1007593
Loss_action_l2,0.9095110893249512,6001,163,1782478167.103192
Loss_bc,1107.765380859375,6001,163,1782478167.1051857
q_pi,-1.6112332344055176,6001,163,1782478167.1067207
TimePerSeqRollout,18.459710597991943,6500,163,1782478185.5142045
Loss_critic_1,0.03567618876695633,6501,164,1782478185.5426695
Loss_critic_2,0.04097026214003563,6501,164,1782478185.5460563
q_targ,-1.6616036891937256,6501,164,1782478185.5478551
G_Loss_critic_1,0.0596148706972599,6501,164,1782478185.5681474
G_Loss_critic_2,0.06059020385146141,6501,164,1782478185.5705016
G_q_targ,-1.1473910808563232,6501,164,1782478185.5722544
Loss_actor,1.5794119834899902,6501,164,1782478185.5803993
Loss_action_l2,0.8960747122764587,6501,164,1782478185.5832992
Loss_bc,1109.68212890625,6501,164,1782478185.5860233
q_pi,-1.570451259613037,6501,164,1782478185.5875669
TimePerSeqRollout,22.26926851272583,7000,164,1782478207.7874403
Loss_critic_1,0.028466563671827316,7001,165,1782478207.8191104
Loss_critic_2,0.03261392191052437,7001,165,1782478207.822102
q_targ,-1.9216161966323853,7001,165,1782478207.8255534
G_Loss_critic_1,0.06485489010810852,7001,165,1782478207.8475451
G_Loss_critic_2,0.060457389801740646,7001,165,1782478207.8498096
G_q_targ,-1.2944724559783936,7001,165,1782478207.8528605
Loss_actor,1.8169349431991577,7001,165,1782478207.8605826
Loss_action_l2,0.8900814056396484,7001,165,1782478207.8636382
Loss_bc,1103.9990234375,7001,165,1782478207.8654904
q_pi,-1.808034062385559,7001,165,1782478207.8684347
TimePerSeqRollout,21.237356901168823,7500,165,1782478229.0279179
TimePerSeqRolloutTotal,269.7141354084015,7500,165,1782478229.0327466
TrainLowReward,-0.001500150072388351,7500,165,1782478229.0363748
TrainHighRewardMax,0.0,7500,165,1782478229.0396745
TrainGoalDist,0.019375373178143213,7500,165,1782478229.0439005
Coverage,0.06837606837606838,7500,165,1782478229.0461965
Exploration,0.0,7500,165,1782478229.0506973
Epsilon,0.995,7500,165,1782478229.0539484
Train_Success_Rate,0.0,7500,165,1782478229.056855
env_steps,7500.0,7500,165,1782478229.0600731
episode,3.0,7500,165,1782478229.0637505
low_opt_steps,7500.0,7500,165,1782478229.0671961
high_opt_steps,0.0,7500,165,1782478229.0700073
low_replay_fill_ratio,0.033,7500,165,1782478229.0733063
high_replay_fill_ratio0,0.024,7500,165,1782478229.0762398
high_replay_fill_ratio1,0.0,7500,165,1782478229.079928
exploration_number,14.0,7500,165,1782478229.0825262
TestEvn_Dist,13.20242945853039,7500,165,1782478255.4864128
success_timestep,500.0,7500,165,1782478255.4897165
Test_Success_Rate,0.0,7500,165,1782478255.497198
Exp_Success_Rate,0.0,7500,165,1782478255.5012732
Loss_critic_1,0.04878848046064377,7501,166,1782478255.528571
Loss_critic_2,0.05379801243543625,7501,166,1782478255.532173
q_targ,-1.906571388244629,7501,166,1782478255.5349004
G_Loss_critic_1,0.06665030121803284,7501,166,1782478255.5535758
G_Loss_critic_2,0.06376971304416656,7501,166,1782478255.5574312
G_q_targ,-1.3129757642745972,7501,166,1782478255.5595438
Loss_actor,1.7929942607879639,7501,166,1782478255.5662513
Loss_action_l2,0.8814767599105835,7501,166,1782478255.5683484
Loss_bc,1107.0001220703125,7501,166,1782478255.5701325
q_pi,-1.784179449081421,7501,166,1782478255.57281
critic_return_high_mean,0.0,7550,166,1782478257.8433862
Loss_critic_1_high,0.04056897014379501,7550,166,1782478257.8466904
Loss_critic_2_high,0.07435071468353271,7550,166,1782478257.8498764
gradnorm_critic1_high,2.2110960483551025,7550,166,1782478257.8532283
gradnorm_critic2_high,3.623152256011963,7550,166,1782478257.855361
gradnorm_mean_critic1_high,0.13881953060626984,7550,166,1782478257.8597934
gradnorm_mean_critic2_high,0.13903141021728516,7550,166,1782478257.8625805
q_targ_high,-0.013458275236189365,7550,166,1782478257.8665912
actor_return_high_mean,0.0,7550,166,1782478257.8838518
Loss_actor_high,0.18918859958648682,7550,166,1782478257.8880932
gradnorm_actor_high,0.0766959860920906,7550,166,1782478257.892389
gradnorm_mean_actor_high,0.02124660089612007,7550,166,1782478257.8955488
q_pi_high,-0.18918859958648682,7550,166,1782478257.9007895
TimePerSeqRollout,21.17464017868042,8000,166,1782478276.67959
Loss_critic_1,0.07128573209047318,8001,167,1782478276.7041445
Loss_critic_2,0.06433751434087753,8001,167,1782478276.7082598
q_targ,-2.005063533782959,8001,167,1782478276.71075
G_Loss_critic_1,0.06144757941365242,8001,167,1782478276.7324522
G_Loss_critic_2,0.06128140538930893,8001,167,1782478276.7343907
G_q_targ,-1.2577764987945557,8001,167,1782478276.7359302
Loss_actor,1.90238618850708,8001,167,1782478276.742673
Loss_action_l2,0.8843199014663696,8001,167,1782478276.7453003
Loss_bc,1105.469970703125,8001,167,1782478276.7484393
q_pi,-1.893543004989624,8001,167,1782478276.7504153
critic_return_high_mean,0.0,8050,167,1782478278.816781
Loss_critic_1_high,0.0044851116836071014,8050,167,1782478278.819071
Loss_critic_2_high,0.002840489847585559,8050,167,1782478278.821315
gradnorm_critic1_high,0.7361319065093994,8050,167,1782478278.8246171
gradnorm_critic2_high,0.39645931124687195,8050,167,1782478278.8266985
gradnorm_mean_critic1_high,0.13893860578536987,8050,167,1782478278.8293858
gradnorm_mean_critic2_high,0.11023636162281036,8050,167,1782478278.831897
q_targ_high,-0.011423060670495033,8050,167,1782478278.834218
actor_return_high_mean,0.0,8050,167,1782478278.844665
Loss_actor_high,-0.03250749781727791,8050,167,1782478278.848003
gradnorm_actor_high,0.05880533158779144,8050,167,1782478278.8501809
gradnorm_mean_actor_high,0.01629754528403282,8050,167,1782478278.852059
q_pi_high,0.03250749781727791,8050,167,1782478278.8550696
TimePerSeqRollout,21.238514184951782,8500,167,1782478297.9214277
Loss_critic_1,0.05416528135538101,8501,168,1782478297.9520807
Loss_critic_2,0.052369050681591034,8501,168,1782478297.9548342
q_targ,-2.0924625396728516,8501,168,1782478297.9570875
G_Loss_critic_1,0.056511059403419495,8501,168,1782478297.9755175
G_Loss_critic_2,0.04290621727705002,8501,168,1782478297.9783583
G_q_targ,-1.2863719463348389,8501,168,1782478297.9806297
Loss_actor,1.993360996246338,8501,168,1782478297.9896383
Loss_action_l2,0.8880666494369507,8501,168,1782478297.9924548
Loss_bc,1093.060302734375,8501,168,1782478297.9947407
q_pi,-1.984480381011963,8501,168,1782478297.9964237
critic_return_high_mean,0.0,8550,168,1782478299.938697
Loss_critic_1_high,0.0019673581700772047,8550,168,1782478299.940949
Loss_critic_2_high,0.0011784256203100085,8550,168,1782478299.9431155
gradnorm_critic1_high,0.3649255037307739,8550,168,1782478299.9459593
gradnorm_critic2_high,0.037220779806375504,8550,168,1782478299.948337
gradnorm_mean_critic1_high,0.10133328288793564,8550,168,1782478299.9509254
gradnorm_mean_critic2_high,0.010358979925513268,8550,168,1782478299.9533274
q_targ_high,-0.011360344476997852,8550,168,1782478299.9555397
actor_return_high_mean,0.0,8550,168,1782478299.9722922
Loss_actor_high,0.04580925405025482,8550,168,1782478299.9752362
gradnorm_actor_high,0.02512461692094803,8550,168,1782478299.977387
gradnorm_mean_actor_high,0.00694284588098526,8550,168,1782478299.980177
q_pi_high,-0.04580925405025482,8550,168,1782478299.9845772
TimePerSeqRollout,20.883883237838745,9000,168,1782478318.8091931
Loss_critic_1,0.05325322970747948,9001,169,1782478318.8311605
Loss_critic_2,0.062169428914785385,9001,169,1782478318.833892
q_targ,-2.201897621154785,9001,169,1782478318.8364933
G_Loss_critic_1,0.05528760701417923,9001,169,1782478318.8556213
G_Loss_critic_2,0.06036774814128876,9001,169,1782478318.8582356
G_q_targ,-1.4441533088684082,9001,169,1782478318.8603027
Loss_actor,2.083148717880249,9001,169,1782478318.868015
Loss_action_l2,0.839370608329773,9001,169,1782478318.8699386
Loss_bc,1054.721435546875,9001,169,1782478318.8720233
q_pi,-2.0747549533843994,9001,169,1782478318.8749475
critic_return_high_mean,0.0,9050,169,1782478320.8993387
Loss_critic_1_high,0.001247714157216251,9050,169,1782478320.9016027
Loss_critic_2_high,0.001084191957488656,9050,169,1782478320.903287
gradnorm_critic1_high,0.2285112738609314,9050,169,1782478320.9058816
gradnorm_critic2_high,0.05157966539263725,9050,169,1782478320.9077027
gradnorm_mean_critic1_high,0.06336437910795212,9050,169,1782478320.909816
gradnorm_mean_critic2_high,0.014363422989845276,9050,169,1782478320.9116406
q_targ_high,-0.010912792757153511,9050,169,1782478320.9141366
actor_return_high_mean,0.0,9050,169,1782478320.9277322
Loss_actor_high,5.021032484364696e-05,9050,169,1782478320.9307237
gradnorm_actor_high,0.02143840119242668,9050,169,1782478320.9329715
gradnorm_mean_actor_high,0.005901569500565529,9050,169,1782478320.9357214
q_pi_high,-5.021032484364696e-05,9050,169,1782478320.9403656
TimePerSeqRollout,20.78229832649231,9500,169,1782478339.5955467
Loss_critic_1,0.04199459031224251,9501,170,1782478339.6215541
Loss_critic_2,0.041625961661338806,9501,170,1782478339.624238
q_targ,-2.351607322692871,9501,170,1782478339.6260607
G_Loss_critic_1,0.07661519944667816,9501,170,1782478339.648593
G_Loss_critic_2,0.07781439274549484,9501,170,1782478339.6521723
G_q_targ,-1.4041836261749268,9501,170,1782478339.6547213
Loss_actor,2.20393443107605,9501,170,1782478339.6638749
Loss_action_l2,0.8544529676437378,9501,170,1782478339.6671326
Loss_bc,1084.7791748046875,9501,170,1782478339.669262
q_pi,-2.195389747619629,9501,170,1782478339.6713562
critic_return_high_mean,0.0,9550,170,1782478341.8017974
Loss_critic_1_high,0.000815298524685204,9550,170,1782478341.8041525
Loss_critic_2_high,0.0009416398243047297,9550,170,1782478341.806734
gradnorm_critic1_high,0.09796085208654404,9550,170,1782478341.8101609
gradnorm_critic2_high,0.06443905085325241,9550,170,1782478341.8117263
gradnorm_mean_critic1_high,0.02725922502577305,9550,170,1782478341.8144798
gradnorm_mean_critic2_high,0.017889369279146194,9550,170,1782478341.8173814
q_targ_high,-0.009616522118449211,9550,170,1782478341.819978
actor_return_high_mean,0.0,9550,170,1782478341.834015
Loss_actor_high,0.014483772218227386,9550,170,1782478341.8371415
gradnorm_actor_high,0.03813789039850235,9550,170,1782478341.839896
gradnorm_mean_actor_high,0.010537576861679554,9550,170,1782478341.8425314
q_pi_high,-0.014483772218227386,9550,170,1782478341.8448842
TimePerSeqRollout,21.454134225845337,10000,170,1782478361.054027
Loss_critic_1,0.06492506712675095,10001,171,1782478361.0825927
Loss_critic_2,0.06318503618240356,10001,171,1782478361.085563
q_targ,-2.3253726959228516,10001,171,1782478361.0877633
G_Loss_critic_1,0.08654310554265976,10001,171,1782478361.1097803
G_Loss_critic_2,0.08236345648765564,10001,171,1782478361.112347
G_q_targ,-1.463559865951538,10001,171,1782478361.1154788
Loss_actor,2.160299301147461,10001,171,1782478361.1242049
Loss_action_l2,0.8389784097671509,10001,171,1782478361.1269662
Loss_bc,1050.230712890625,10001,171,1782478361.1300952
q_pi,-2.151909589767456,10001,171,1782478361.1326535
critic_return_high_mean,0.0,10050,171,1782478363.1193776
Loss_critic_1_high,0.0006495889974758029,10050,171,1782478363.1223335
Loss_critic_2_high,0.0007714976090937853,10050,171,1782478363.1245115
gradnorm_critic1_high,0.017845679074525833,10050,171,1782478363.1272814
gradnorm_critic2_high,0.03232808783650398,10050,171,1782478363.1296613
gradnorm_mean_critic1_high,0.0050061726942658424,10050,171,1782478363.1312807
gradnorm_mean_critic2_high,0.009034518152475357,10050,171,1782478363.1334128
q_targ_high,-0.00838819146156311,10050,171,1782478363.1359022
actor_return_high_mean,0.0,10050,171,1782478363.1491358
Loss_actor_high,0.011484963819384575,10050,171,1782478363.1513846
gradnorm_actor_high,0.048440638929605484,10050,171,1782478363.1534557
gradnorm_mean_actor_high,0.013383541256189346,10050,171,1782478363.1563184
q_pi_high,-0.011484963819384575,10050,171,1782478363.1585932
TimePerSeqRollout,21.073378801345825,10500,171,1782478382.131695
Loss_critic_1,0.06396687030792236,10501,172,1782478382.1603665
Loss_critic_2,0.06144789606332779,10501,172,1782478382.1639202
q_targ,-2.3843178749084473,10501,172,1782478382.1663783
G_Loss_critic_1,0.09247937798500061,10501,172,1782478382.1918702
G_Loss_critic_2,0.08812696486711502,10501,172,1782478382.1944654
G_q_targ,-1.544589877128601,10501,172,1782478382.1972916
Loss_actor,2.2046868801116943,10501,172,1782478382.203819
Loss_action_l2,0.8468633890151978,10501,172,1782478382.206432
Loss_bc,1085.861572265625,10501,172,1782478382.2094133
q_pi,-2.196218490600586,10501,172,1782478382.2114842
critic_return_high_mean,0.0,10550,172,1782478384.2526443
Loss_critic_1_high,0.0006249488797038794,10550,172,1782478384.2549171
Loss_critic_2_high,0.000721680698916316,10550,172,1782478384.2577045
gradnorm_critic1_high,0.04459439963102341,10550,172,1782478384.2601013
gradnorm_critic2_high,0.02960447408258915,10550,172,1782478384.2620015
gradnorm_mean_critic1_high,0.012401008047163486,10550,172,1782478384.2643998
gradnorm_mean_critic2_high,0.00825485959649086,10550,172,1782478384.2673924
q_targ_high,-0.008051704615354538,10550,172,1782478384.2694793
actor_return_high_mean,0.0,10550,172,1782478384.2865481
Loss_actor_high,0.0018605940276756883,10550,172,1782478384.2899227
gradnorm_actor_high,0.056906308978796005,10550,172,1782478384.292093
gradnorm_mean_actor_high,0.0157365333288908,10550,172,1782478384.2948484
q_pi_high,-0.0018605940276756883,10550,172,1782478384.298016
TimePerSeqRollout,20.933393478393555,11000,172,1782478403.068927
Loss_critic_1,0.07426127791404724,11001,173,1782478403.0963488
Loss_critic_2,0.07534757256507874,11001,173,1782478403.0990934
q_targ,-2.520052433013916,11001,173,1782478403.1015272
G_Loss_critic_1,0.0907502993941307,11001,173,1782478403.1213434
G_Loss_critic_2,0.08944480121135712,11001,173,1782478403.1242588
G_q_targ,-1.4103093147277832,11001,173,1782478403.1273985
Loss_actor,2.3300795555114746,11001,173,1782478403.13705
Loss_action_l2,0.8475688695907593,11001,173,1782478403.139683
Loss_bc,1103.726806640625,11001,173,1782478403.142255
q_pi,-2.321603536605835,11001,173,1782478403.1459386
critic_return_high_mean,0.0,11050,173,1782478405.2686138
Loss_critic_1_high,0.0006646630936302245,11050,173,1782478405.2724655
Loss_critic_2_high,0.0007860824698582292,11050,173,1782478405.2747862
gradnorm_critic1_high,0.037839606404304504,11050,173,1782478405.277596
gradnorm_critic2_high,0.004749887622892857,11050,173,1782478405.2798994
gradnorm_mean_critic1_high,0.01053965650498867,11050,173,1782478405.2821984
gradnorm_mean_critic2_high,0.001251731882803142,11050,173,1782478405.2852466
q_targ_high,-0.009168706834316254,11050,173,1782478405.287534
actor_return_high_mean,0.0,11050,173,1782478405.3041975
Loss_actor_high,0.008514072746038437,11050,173,1782478405.3068933
gradnorm_actor_high,0.0604972317814827,11050,173,1782478405.3099568
gradnorm_mean_actor_high,0.01673894375562668,11050,173,1782478405.3124492
q_pi_high,-0.008514072746038437,11050,173,1782478405.315556
TimePerSeqRollout,19.38673233985901,11500,173,1782478422.4594684
Loss_critic_1,0.07041185349225998,11501,174,1782478422.4805057
Loss_critic_2,0.07260832190513611,11501,174,1782478422.483332
q_targ,-2.4737932682037354,11501,174,1782478422.4851246
G_Loss_critic_1,0.09311904013156891,11501,174,1782478422.5065162
G_Loss_critic_2,0.08667264878749847,11501,174,1782478422.5090983
G_q_targ,-1.5047409534454346,11501,174,1782478422.5128758
Loss_actor,2.2730119228363037,11501,174,1782478422.5207245
Loss_action_l2,0.8379718065261841,11501,174,1782478422.5232043
Loss_bc,1080.271728515625,11501,174,1782478422.5254202
q_pi,-2.2646324634552,11501,174,1782478422.5288558
critic_return_high_mean,0.0,11550,174,1782478424.4927318
Loss_critic_1_high,0.0006459393189288676,11550,174,1782478424.495391
Loss_critic_2_high,0.0007778829312883317,11550,174,1782478424.4970088
gradnorm_critic1_high,0.013467679731547832,11550,174,1782478424.4991043
gradnorm_critic2_high,0.008290071971714497,11550,174,1782478424.501667
gradnorm_mean_critic1_high,0.0037188909482210875,11550,174,1782478424.503202
gradnorm_mean_critic2_high,0.0023420718498528004,11550,174,1782478424.5053873
q_targ_high,-0.009308556094765663,11550,174,1782478424.5081048
actor_return_high_mean,0.0,11550,174,1782478424.52497
Loss_actor_high,0.007634179666638374,11550,174,1782478424.5274093
gradnorm_actor_high,0.06099691987037659,11550,174,1782478424.5301232
gradnorm_mean_actor_high,0.016880694776773453,11550,174,1782478424.5329368
q_pi_high,-0.007634179666638374,11550,174,1782478424.5363085
TimePerSeqRollout,19.38636350631714,12000,174,1782478441.849433
Loss_critic_1,0.07981940358877182,12001,175,1782478441.8722544
Loss_critic_2,0.07961596548557281,12001,175,1782478441.8754807
q_targ,-2.614772081375122,12001,175,1782478441.8771582
G_Loss_critic_1,0.0934838205575943,12001,175,1782478441.8934422
G_Loss_critic_2,0.09246547520160675,12001,175,1782478441.8958611
G_q_targ,-1.5348122119903564,12001,175,1782478441.8974404
Loss_actor,2.4126007556915283,12001,175,1782478441.9053466
Loss_action_l2,0.8346363306045532,12001,175,1782478441.9081185
Loss_bc,1071.17236328125,12001,175,1782478441.910084
q_pi,-2.40425443649292,12001,175,1782478441.911842
critic_return_high_mean,0.0,12050,175,1782478443.7877784
Loss_critic_1_high,0.0005091815255582333,12050,175,1782478443.7903721
Loss_critic_2_high,0.0005993318627588451,12050,175,1782478443.7924976
gradnorm_critic1_high,0.01156057883054018,12050,175,1782478443.7955077
gradnorm_critic2_high,0.003910233732312918,12050,175,1782478443.7971342
gradnorm_mean_critic1_high,0.0032441967632621527,12050,175,1782478443.7986777
gradnorm_mean_critic2_high,0.0010040130000561476,12050,175,1782478443.800749
q_targ_high,-0.007084974087774754,12050,175,1782478443.802975
actor_return_high_mean,0.0,12050,175,1782478443.8156958
Loss_actor_high,0.0028077366296201944,12050,175,1782478443.818076
gradnorm_actor_high,0.06160276383161545,12050,175,1782478443.8199651
gradnorm_mean_actor_high,0.017042119055986404,12050,175,1782478443.8210123
q_pi_high,-0.0028077366296201944,12050,175,1782478443.8231983
TimePerSeqRollout,19.24411129951477,12500,175,1782478461.0956106
Loss_critic_1,0.08300891518592834,12501,176,1782478461.1202288
Loss_critic_2,0.08050763607025146,12501,176,1782478461.123418
q_targ,-2.717656373977661,12501,176,1782478461.1254315
G_Loss_critic_1,0.10017341375350952,12501,176,1782478461.1419482
G_Loss_critic_2,0.09598173201084137,12501,176,1782478461.1448445
G_q_targ,-1.6082861423492432,12501,176,1782478461.1468515
Loss_actor,2.524064064025879,12501,176,1782478461.1557453
Loss_action_l2,0.8405730128288269,12501,176,1782478461.157707
Loss_bc,1078.7962646484375,12501,176,1782478461.1596012
q_pi,-2.5156586170196533,12501,176,1782478461.161488
critic_return_high_mean,0.0,12550,176,1782478462.9995618
Loss_critic_1_high,0.0004546042182482779,12550,176,1782478463.0016415
Loss_critic_2_high,0.0005323627265170217,12550,176,1782478463.0036004
gradnorm_critic1_high,0.012137187644839287,12550,176,1782478463.005113
gradnorm_critic2_high,0.009013529866933823,12550,176,1782478463.0073855
gradnorm_mean_critic1_high,0.003396636340767145,12550,176,1782478463.0101326
